ID,orderDate,title,newsletter,websiteDesign,paymentMethod,couponDiscount,purchaseValue,giftwrapping,throughAffiliate,shippingFees,dvd,blueray,vinyl,videogame,videogameDownload,tvEquiment,prodOthers,prodRemitted,prodSecondHand,returnCustomer
20261,11/24/14,Mrs,0,1,Current Account,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
20262,10/22/14,Mr,0,3,Invoice,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
20264,6/4/14,Others,0,3,Current Account,1,4,0,1,0,2,0,0,0,0,0,0,0,0,1
20265,10/20/14,Mr,0,1,Invoice,1,4,0,0,0,2,0,0,0,0,0,0,0,0,0
20267,1/11/15,Mr,0,1,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1
20269,9/10/14,Others,0,1,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20270,12/1/14,Company,0,3,Invoice,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
20271,1/9/15,Mr,0,1,Current Account,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20272,10/13/14,Mr,0,1,Invoice,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0
20273,1/11/15,Mr,0,1,Invoice,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
20274,9/17/14,Mrs,0,2,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
20275,9/14/14,Mrs,1,1,Current Account,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20276,11/3/14,Mr,0,2,Current Account,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20277,7/25/14,Mr,0,1,Invoice,0,5,0,0,0,4,1,0,0,0,0,0,0,0,0
20278,11/21/14,Others,1,3,Cash,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20279,1/5/15,Mrs,0,3,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
20280,8/31/14,Mr,0,1,Credit Card,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
20281,12/22/14,Others,0,3,Invoice,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0
20282,6/26/14,Others,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
20283,1/13/15,Mrs,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
20284,5/9/14,Mr,0,1,Invoice,0,3,0,0,0,2,1,0,0,0,0,0,0,0,0
20285,12/22/14,Mr,0,1,Credit Card,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0
20286,11/8/14,Mrs,0,2,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
20288,12/15/14,Mr,0,1,Invoice,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0
20289,5/17/14,Mr,0,1,Invoice,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0
20291,11/5/14,Mr,1,1,Invoice,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
20292,5/2/14,Company,1,3,Cash,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1
20293,5/1/14,Others,0,3,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
20294,9/17/14,Mr,0,3,Invoice,0,2,0,1,1,0,0,1,0,0,0,0,0,0,1
20295,11/6/14,Mrs,0,1,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20296,7/26/14,Mr,0,3,Cash,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
20297,5/19/14,Mr,0,1,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
20298,5/15/14,Others,0,1,Invoice,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20300,8/8/14,Mr,0,2,Invoice,1,1,0,1,0,5,0,0,0,0,0,0,0,0,0
20301,1/13/15,Others,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
20302,6/6/14,Mr,0,2,Invoice,0,4,0,1,0,1,2,0,0,0,0,0,0,0,1
20303,11/18/14,Mrs,0,1,Cash,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20304,9/15/14,Others,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20306,8/30/14,Mr,1,1,Invoice,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0
20307,7/19/14,Mr,0,3,Invoice,0,5,0,1,0,2,0,4,0,0,0,0,0,0,0
20308,5/1/14,Mrs,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
20309,8/6/14,Mr,1,2,Credit Card,0,5,0,1,0,2,0,3,0,0,0,0,0,0,0
20310,9/15/14,Mrs,0,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20311,12/24/14,Mrs,1,2,Current Account,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0
20313,5/20/14,Mr,0,1,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
20314,10/14/14,Mrs,0,1,Current Account,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
20315,4/26/14,Mrs,0,1,Current Account,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
20317,9/13/14,Mr,0,3,Cash,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0
20318,9/23/14,Mrs,0,1,Cash,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
20320,5/10/14,Mrs,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
20321,12/5/14,Mrs,1,2,Current Account,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
20322,5/28/14,Mrs,0,1,Invoice,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0
20323,9/26/14,Others,0,1,Invoice,0,4,0,0,0,4,1,0,0,0,0,0,0,0,0
20324,1/11/15,Mrs,0,1,Current Account,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
20325,6/26/14,Company,0,1,Current Account,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0
20326,5/17/14,Others,0,2,Invoice,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
20327,12/26/14,Mrs,0,1,Invoice,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0
20328,12/19/14,Company,1,3,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
20329,2/27/15,Mrs,0,2,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
20330,7/17/14,Mrs,0,3,Current Account,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0
20331,12/21/14,Mr,0,2,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
20332,12/29/14,Mrs,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
20333,12/2/14,Mr,1,1,Cash,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
20334,7/29/14,Mr,1,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
20335,11/27/14,Others,0,3,Invoice,0,2,0,1,1,0,1,0,0,0,0,0,1,0,1
20336,4/26/14,Mrs,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
20337,12/12/14,Mrs,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20338,12/3/14,Mr,0,3,Credit Card,0,4,0,1,0,3,0,1,0,0,0,0,0,0,0
20340,6/18/14,Mr,1,3,Cash,0,4,0,1,0,4,0,0,0,0,0,0,0,0,1
20341,12/24/14,Mrs,1,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
20343,8/2/14,Mrs,0,3,Cash,0,5,0,1,0,0,0,3,0,0,0,0,0,0,0
20344,12/24/14,Mr,0,1,Credit Card,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0
20345,12/10/14,Mr,0,3,Invoice,0,5,0,1,0,3,0,0,0,0,0,0,0,0,1
20346,8/17/14,Mr,0,3,Invoice,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0
20347,12/7/14,Mr,0,1,Credit Card,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20348,12/11/14,Mr,0,3,Current Account,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
20349,9/2/14,Mrs,1,1,Credit Card,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0
20350,1/12/15,Mr,0,2,Credit Card,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0
20351,9/24/14,Mrs,0,3,Cash,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1
20352,4/24/14,Mrs,0,1,Invoice,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
20353,1/3/15,Mr,0,1,Invoice,0,5,0,0,0,1,2,0,0,0,0,0,0,1,1
20354,7/20/14,Mrs,0,2,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
20355,6/9/14,Mrs,0,1,Credit Card,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
20357,7/5/14,Others,0,1,Credit Card,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20359,12/29/14,Mrs,0,3,Current Account,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
20360,12/5/14,Mr,0,3,Credit Card,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
20361,7/15/14,Mr,0,1,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
20362,9/10/14,Company,1,3,Invoice,0,5,0,1,0,3,0,0,0,0,0,0,0,0,0
20363,7/29/14,Mr,0,1,Cash,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20364,4/25/14,Company,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
20366,7/31/14,Mr,0,3,Invoice,0,4,0,1,0,0,0,4,0,0,0,0,0,0,1
20367,10/18/14,Mrs,0,3,Cash,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
20368,5/25/14,Mr,1,2,Invoice,1,1,1,1,0,0,4,0,0,0,0,0,0,0,0
20369,10/13/14,Mr,0,2,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
20371,9/3/14,Mr,0,1,Cash,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1
20372,1/3/15,Mr,1,2,Current Account,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0
20373,1/8/15,Mr,1,1,Invoice,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0
20374,7/6/14,Mr,0,1,Invoice,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1
20375,7/15/14,Mrs,0,1,Current Account,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
20376,7/18/14,Others,0,3,Invoice,0,5,0,1,0,0,0,0,0,0,0,0,1,0,1
20377,5/7/14,Company,0,1,Invoice,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0
20378,5/23/14,Others,0,1,Credit Card,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0
20379,7/1/14,Company,0,1,Current Account,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0
20380,10/10/14,Mrs,0,3,Cash,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
20381,12/14/14,Mrs,0,1,Current Account,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
20383,1/3/15,Mr,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
20384,8/9/14,Others,0,1,Current Account,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20385,7/27/14,Mrs,0,1,Invoice,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
20386,4/26/14,Mrs,0,3,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
20387,10/29/14,Mrs,1,3,Current Account,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20388,9/25/14,Mrs,0,2,Credit Card,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0
20389,8/11/14,Mr,1,3,Current Account,0,5,0,1,0,5,1,0,0,0,0,0,0,0,0
20390,5/8/14,Mr,0,1,Cash,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1
20391,8/19/14,Mr,1,2,Invoice,0,4,0,1,0,1,0,1,0,0,0,0,0,0,0
20393,11/20/14,Mr,0,3,Current Account,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
20395,9/16/14,Mrs,0,2,Credit Card,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
20396,12/25/14,Others,1,3,Cash,0,5,0,1,0,4,0,0,0,0,0,0,0,0,0
20398,12/15/14,Mr,0,1,Current Account,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
20400,1/11/15,Mr,0,1,Invoice,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0
20401,8/14/14,Mrs,0,1,Credit Card,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20402,5/2/14,Mr,1,2,Current Account,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1
20403,11/14/14,Mr,0,3,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
20404,7/10/14,Mr,0,1,Invoice,1,5,0,0,0,2,0,2,0,0,0,0,0,0,1
20405,12/9/14,Mrs,0,3,Cash,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
20406,11/16/14,Mr,1,1,Cash,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
20407,12/30/14,Others,0,1,Current Account,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1
20408,5/30/14,Mrs,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
20409,5/25/14,Mrs,0,1,Current Account,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0
20411,7/25/14,Mr,0,2,Current Account,1,3,0,1,0,2,0,0,0,0,0,0,0,0,0
20412,6/1/14,Mr,1,1,Current Account,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
20413,12/26/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20414,11/16/14,Mrs,0,2,Current Account,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20416,11/7/14,Mrs,0,2,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1
20417,9/3/14,Mr,1,1,Invoice,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0
20418,7/11/14,Mrs,0,2,Credit Card,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0
20419,6/28/14,Company,1,1,Cash,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
20420,10/6/14,Mr,0,1,Invoice,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0
20421,7/1/14,Mrs,0,3,Cash,0,3,0,1,0,0,2,0,0,0,0,0,0,0,1
20422,12/29/14,Mrs,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
20424,11/26/14,Mr,1,2,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
20425,11/30/14,Mrs,1,2,Invoice,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
20426,6/22/14,Mrs,0,3,Invoice,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
20427,10/3/14,Mr,0,1,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20428,6/22/14,Others,0,3,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1
20429,12/10/14,Mrs,0,3,Invoice,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0
20430,11/22/14,Mr,0,3,Invoice,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0
20431,11/19/14,Mrs,0,1,Invoice,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
20432,4/28/14,Others,0,2,Current Account,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0
20433,9/23/14,Mr,0,1,Invoice,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0
20434,11/6/14,Mrs,0,3,Invoice,0,5,0,1,0,3,2,0,0,0,0,0,0,0,0
20436,4/23/14,Company,0,2,Invoice,0,5,0,1,0,1,0,0,0,0,0,0,0,0,1
20437,7/29/14,Mr,0,1,Invoice,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
20438,7/31/14,Company,0,3,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1
20439,12/5/14,Mr,0,1,Invoice,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0
20440,11/4/14,Mrs,0,3,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1
20443,1/8/15,Mrs,1,1,Credit Card,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
20444,4/28/14,Company,0,1,Credit Card,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20445,6/20/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
20446,8/4/14,Mr,0,1,Credit Card,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20447,12/25/14,Mr,1,3,Cash,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
20450,7/16/14,Others,1,3,Cash,0,3,0,1,0,0,3,0,0,0,0,0,0,0,0
20452,7/9/14,Mrs,0,3,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
20453,11/29/14,Mr,0,1,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
20454,7/19/14,Mrs,1,2,Cash,0,3,0,1,0,2,0,2,0,0,0,0,0,0,0
20455,5/1/14,Mr,0,1,Cash,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
20456,8/3/14,Mr,0,3,Invoice,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0
20457,1/10/15,Mr,0,3,Invoice,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0
20458,12/30/14,Mrs,0,1,Invoice,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
20460,5/1/14,Others,0,1,Credit Card,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1
20461,10/21/14,Company,0,2,Invoice,0,4,0,1,0,0,0,0,0,0,0,0,0,0,1
20462,12/23/14,Mr,0,2,Invoice,0,4,0,1,0,1,0,0,0,0,0,1,0,0,0
20463,9/27/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20464,5/2/14,Mr,0,1,Invoice,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
20465,7/26/14,Mrs,0,1,Credit Card,0,5,0,0,0,1,0,0,0,0,0,0,0,0,1
20466,4/30/14,Company,0,2,Invoice,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0
20467,8/11/14,Mr,1,3,Cash,0,5,0,1,0,3,0,0,0,0,0,0,0,0,1
20469,8/15/14,Company,1,1,Credit Card,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
20470,5/13/14,Mr,0,3,Cash,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
20471,11/10/14,Mrs,0,1,Invoice,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0
20472,9/24/14,Company,0,2,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
20473,8/18/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20474,11/1/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20475,10/31/14,Mr,0,1,Cash,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
20476,5/10/14,Mr,0,3,Invoice,1,4,0,1,0,1,0,0,0,0,0,0,0,0,0
20477,12/7/14,Mr,0,1,Invoice,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0
20478,9/8/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20479,11/5/14,Company,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1
20480,11/30/14,Mrs,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
20481,8/8/14,Mr,0,2,Credit Card,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0
20482,7/23/14,Mrs,0,1,Invoice,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1
20483,10/13/14,Mrs,1,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
20484,10/28/14,Mr,0,2,Invoice,1,1,0,1,0,0,3,0,0,0,0,0,0,0,0
20485,9/2/14,Mr,0,3,Cash,0,5,0,1,0,1,0,2,0,0,0,0,0,0,0
20486,1/7/15,Company,0,1,Credit Card,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20487,6/15/14,Mrs,0,1,Invoice,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20488,8/20/14,Mr,0,3,Invoice,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
20489,7/28/14,Others,1,2,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
20490,11/8/14,Mr,0,3,Cash,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
20491,1/17/15,Mr,1,3,Credit Card,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0
20492,7/28/14,Mr,0,3,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0,1
20493,7/14/14,Mr,1,1,Cash,0,4,0,0,0,3,0,0,0,0,0,1,0,0,0
20495,7/12/14,Mr,1,1,Credit Card,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20496,9/7/14,Mrs,0,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20498,9/3/14,Mr,0,2,Current Account,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0
20499,1/10/15,Mr,0,1,Invoice,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
20501,11/29/14,Mr,0,1,Invoice,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0
20503,8/19/14,Mrs,0,2,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
20504,1/18/15,Mrs,0,2,Invoice,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0
20505,11/17/14,Company,0,2,Invoice,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1
20506,11/14/14,Mrs,0,1,Current Account,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
20507,12/19/14,Mrs,1,2,Invoice,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0
20508,12/8/14,Others,1,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
20509,7/30/14,Others,0,3,Cash,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0
20510,10/29/14,Mr,0,3,Cash,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
20511,9/13/14,Mrs,0,1,Current Account,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
20512,6/3/14,Others,0,1,Current Account,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20513,12/18/14,Mr,0,3,Cash,0,4,0,1,0,0,0,4,0,0,0,0,0,0,0
20514,9/16/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0
20515,6/19/14,Company,0,1,Invoice,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0
20516,12/9/14,Mr,1,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20517,5/22/14,Mrs,0,1,Current Account,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
20518,5/30/14,Mr,1,2,Invoice,1,2,0,1,0,0,4,0,0,0,0,0,1,0,1
20519,9/10/14,Company,1,2,Current Account,0,5,0,1,0,1,0,0,0,0,0,0,0,0,1
20520,6/13/14,Mr,1,1,Invoice,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20521,8/28/14,Mr,1,3,Cash,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1
20523,1/13/15,Mr,0,2,Invoice,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0
20524,1/8/15,Others,0,1,Current Account,1,4,0,0,0,2,0,0,0,0,0,0,0,0,1
20525,8/5/14,Mr,0,1,Current Account,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0
20526,1/5/15,Mr,0,2,Cash,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0
20528,7/15/14,Mr,0,1,Invoice,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0
20529,10/20/14,Mr,1,3,Invoice,0,3,0,1,0,5,0,0,0,0,0,0,0,0,0
20530,9/9/14,Mr,0,3,Cash,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1
20531,7/25/14,Mr,1,1,Invoice,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
20532,8/13/14,Others,0,2,Invoice,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0
20533,10/27/14,Mr,0,3,Invoice,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1
20534,9/30/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0
20535,10/3/14,Mrs,0,2,Invoice,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
20537,9/8/14,Others,0,2,Cash,0,5,0,1,0,1,0,3,0,0,0,0,0,0,0
20538,12/7/14,Mrs,0,1,Current Account,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
20539,11/24/14,Mr,0,1,Invoice,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0
20540,5/6/14,Mr,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
20541,7/5/14,Mr,0,3,Cash,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0
20543,4/27/14,Mr,0,2,Invoice,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
20544,10/19/14,Mr,0,2,Invoice,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0
20546,5/15/14,Others,0,1,Invoice,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
20547,1/11/15,Mr,1,3,Invoice,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0
20548,11/27/14,Mr,0,1,Invoice,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
20549,11/10/14,Mr,1,2,Invoice,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
20550,11/18/14,Mr,0,1,Cash,0,5,0,0,0,1,0,0,0,0,0,0,1,0,0
20552,1/23/15,Mr,0,3,Invoice,0,5,0,1,0,2,0,0,0,0,0,0,0,0,0
20554,1/16/15,Mrs,0,3,Cash,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0
20555,6/30/14,Mrs,0,1,Cash,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
20557,11/25/14,Mr,0,2,Invoice,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0
20558,6/26/14,Mr,0,1,Current Account,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0
20559,5/24/14,Mr,0,2,Cash,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0
20560,9/25/14,Mr,0,3,Credit Card,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0
20561,10/6/14,Mrs,0,1,Invoice,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
20562,8/26/14,Mr,0,3,Cash,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0
20563,7/9/14,Mrs,0,3,Cash,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
20564,8/23/14,Mr,0,2,Invoice,1,1,0,1,0,0,3,0,0,0,0,0,0,0,1
20565,12/19/14,Mr,1,3,Cash,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0
20566,8/28/14,Mr,0,1,Invoice,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20567,6/18/14,Mr,1,2,Invoice,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0
20568,9/11/14,Mr,1,2,Credit Card,0,4,0,1,0,1,0,0,0,0,0,0,0,0,1
20569,4/29/14,Mr,0,2,Current Account,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0
20572,9/25/14,Mr,1,2,Invoice,0,4,0,1,0,2,0,1,0,0,0,0,0,0,0
